policy,split,total_tiles,baseline_skipped_tiles,baseline_kept_tiles,additional_skipped_tiles,baseline_physical_sparsity,new_physical_sparsity,additional_physical_sparsity,downstream_work_reduction,unsafe_removals,unsafe_removal_rate,unsafe_wilson95_upper,new_max_removals,affected_masked_rows,maximum_masked_relative_error,p99_masked_relative_error,mean_masked_relative_error,pv_tiles_eliminated,v_bytes_avoided,softmax_elements_avoided,pv_flops_avoided,qk_flops_avoided,optimistic_kernel_speedup,half_downstream_kernel_speedup,passes_offline_work_gate
oracle_mass_weighted_sum_b0,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b0,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b0.1,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b0.1,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b0.1,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b0.25,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b0.25,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b0.25,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b0.5,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b0.5,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b0.5,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b1,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b1,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b1,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_q95,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_q95,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_q95,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_q99,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_q99,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_q99,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_masked_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_masked_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_masked_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_stable_relaxed_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_stable_relaxed_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_stable_relaxed_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.1,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.1,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.1,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.25,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.25,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.25,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.5,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.5,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.5,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b1,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b1,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b1,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_max_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_max_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_max_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_max_masked,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_max_masked,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_max_masked,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_mean_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_mean_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_mean_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_mean_masked,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_mean_masked,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_mean_masked,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_fro_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_fro_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_fro_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_fro_masked,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_fro_masked,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_fro_masked,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_variance_bound,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_variance_bound,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_variance_bound,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_max_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_max_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_max_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_max_masked,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_max_masked,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_max_masked,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_mean_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_mean_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_mean_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_mean_masked,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_mean_masked,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_mean_masked,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_fro_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_fro_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_fro_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_fro_masked,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_fro_masked,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_fro_masked,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_variance_bound,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_variance_bound,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_variance_bound,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_exact_output_effect,calibration,786432,285190,501242,1167,0.36263783772786456,0.3641217549641927,0.001483917236328125,0.002328216709693122,1,0.000856898029134533,0.0048378321383565365,448,133804,0.005008713807910681,0.004934079945087433,0.0002943829625416421,1167,19120128,9560064,2447376384,0,1.002333649952507,1.0011654650824864,False
oracle_exact_output_effect,heldout,786432,220192,566240,2017,0.2799886067708333,0.28255335489908856,0.0025647481282552085,0.003562093811811246,2,0.0009915716410510659,0.0036083270791336577,450,234237,0.005007684696465731,0.004951543174684048,0.00033259322672522915,2017,33046528,16523264,4229955584,0,1.0035748276833805,1.001784224693776,False
oracle_exact_output_effect,final_benchmark,786432,328882,457550,759,0.41819508870442706,0.4191602071126302,0.000965118408203125,0.0016588350999890721,2,0.002635046113306983,0.009556354843867451,276,85299,0.005007263273000717,0.004958244971930981,0.00027599054536743545,759,12435456,6217728,1591738368,0,1.0016615914061355,1.0008301060545246,False
oracle_exact_masked_effect,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_exact_masked_effect,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_exact_masked_effect,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_centroid_error,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_centroid_error,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_centroid_error,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
masked_global_budget,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
masked_global_budget,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
masked_global_budget,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
