policy,split,total_tiles,baseline_skipped_tiles,baseline_kept_tiles,additional_skipped_tiles,baseline_physical_sparsity,new_physical_sparsity,additional_physical_sparsity,downstream_work_reduction,unsafe_removals,unsafe_removal_rate,unsafe_wilson95_upper,new_max_removals,affected_masked_rows,maximum_masked_relative_error,p99_masked_relative_error,mean_masked_relative_error,pv_tiles_eliminated,v_bytes_avoided,softmax_elements_avoided,pv_flops_avoided,qk_flops_avoided,optimistic_kernel_speedup,half_downstream_kernel_speedup,passes_offline_work_gate
oracle_mass_weighted_sum_b0.25,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b0.25,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b0.25,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b0.5,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b0.5,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b0.5,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b1,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b1,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_weighted_sum_b1,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_q95,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_q95,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_q95,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_q99,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_q99,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_q99,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_masked_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_masked_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_masked_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_stable_relaxed_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_stable_relaxed_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_stable_relaxed_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.1,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.1,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.1,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.25,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.25,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.25,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.5,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.5,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b0.5,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b1,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b1,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_weighted_sum_b1,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_max_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_max_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_max_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_max_masked,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_max_masked,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_max_masked,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_mean_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_mean_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_mean_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_mean_masked,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_mean_masked,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_mean_masked,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_fro_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_fro_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_fro_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_fro_masked,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_fro_masked,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_mass_v_fro_masked,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_variance_bound,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_variance_bound,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_variance_bound,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_max_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_max_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_max_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_max_masked,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_max_masked,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_max_masked,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_mean_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_mean_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_mean_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_mean_masked,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_mean_masked,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_mean_masked,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_fro_max,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_fro_max,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_fro_max,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_fro_masked,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_fro_masked,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_mass_v_fro_masked,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_variance_bound,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_variance_bound,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
online_variance_bound,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_exact_output_effect,calibration,786432,285190,501242,469,0.36263783772786456,0.3632342020670573,0.0005963643391927084,0.000935675781359104,0,0.0,0.00812420050956412,17,54172,0.004946383647620678,0.004918307531625032,0.000295269043012691,469,7684096,3842048,983564288,0,1.000936552090468,1.000468056865416,False
oracle_exact_output_effect,heldout,786432,220192,566240,912,0.2799886067708333,0.2811482747395833,0.00115966796875,0.001610624470189319,2,0.0021929824561403508,0.007960425444319111,16,106272,0.005007684696465731,0.004955219104886055,0.000347769680385021,912,14942208,7471104,1912602624,0,1.0016132227662524,1.0008059612855789,False
oracle_exact_output_effect,final_benchmark,786432,328882,457550,299,0.41819508870442706,0.4185752868652344,0.0003801981608072917,0.000653480493935089,2,0.006688963210702341,0.024056674557902266,7,33653,0.005007263273000717,0.004975959658622742,0.0002664847667690578,299,4898816,2449408,627048448,0,1.0006539078099337,1.0003268470410505,False
oracle_exact_masked_effect,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_exact_masked_effect,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_exact_masked_effect,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_centroid_error,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_centroid_error,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
oracle_centroid_error,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
masked_global_budget,calibration,786432,285190,501242,0,0.36263783772786456,0.36263783772786456,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
masked_global_budget,heldout,786432,220192,566240,0,0.2799886067708333,0.2799886067708333,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
masked_global_budget,final_benchmark,786432,328882,457550,0,0.41819508870442706,0.41819508870442706,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,False
